Produto,Conglomerado,Cidade,Seg,Canal,Estabelecimento,Bairro,Marca,A03 - PET 500ML,A06 - PET 1500ML,C03 - VIDRO 600ML RET,C04 - VIDRO 600ML DESC,C09 - LONGNECK  250 ML,C10 - LONGNECK 330ML,C11 - LONGNECK 355ML,C14 – LATA 250 ML,C16 - LATA 350ML,E01 - LATA 250 ML,E03 - LATA - 473 ML,E10 - PET 600ML,I04 – PET 500 ML,R01 - PET 237ML,R01a - PET 250ML,R05 - PET 600ML,"R08 - PET 1,5L",R10 - PET  2L,R18a - LATA  220ML,R19 - LATA 270ML,R20 – LATA 310ML,R21 - LATA 350ML
CERVEJA,outros,riacho fundo,1,1,hp supermercados quibom,riacho fundo 2,HEINEKEN,,,,"12,99",,"6,99",,,"5,69",,,,,,,,,,,,,
CERVEJA,ceilandia,samambaia,2,8,me quibom supermercados,norte,BUDWEISER,,,,,,,,"3,00","5,69",,,,,,,,,,,,,
CERVEJA,guara,candangolandia,1,2,sp supermercado nova rede,candangolandia,CARACU,,,,,,,,,"5,69",,,,,,,,,,,,,
CERVEJA,guara,candangolandia,1,2,sp supermercado nova rede,candangolandia,CORONA EXTRA,,,,,,,,,"5,69",,,,,,,,,,,,,
CERVEJA,outros,itapoa,1,1,hp atacadao reis (precos varejo),del lago 2,CORONA EXTRA,,,,,,"6,49",,,"5,69",,,,,,,,,,,,,
CERVEJA,gama,rcto das emas,1,1,hp supermercado euro,recanto das emas,CORONA EXTRA,,,,,,,,,"5,69",,,,,,,,,,,,,
CERVEJA,gama,rcto das emas,1,1,hp supermercado vivendas express,recanto das emas,CORONA EXTRA,,,,,,"6,99",,,"5,69",,,,,,,,,,,,,
CERVEJA,gama,rcto das emas,1,2,sp supermercado euro,recanto das emas,CORONA EXTRA,,,,,,,,,"5,69",,,,,,,,,,,,,
CERVEJA,ceilandia,samambaia,1,2,sp supermercado superbom,norte,CORONA EXTRA,,,,,,"7,38",,,"5,69",,,,,,,,,,,,,
CERVEJA,gama,santa maria,1,1,hp supermercado superbom,santa maria,CORONA EXTRA,,,,,,"6,89",,,"5,69",,,,,,,,,,,,,
CERVEJA,gama,santa maria,1,2,sp supermercado cerramix,santa maria,CORONA EXTRA,,,,,,"6,89",,,"5,69",,,,,,,,,,,,,
CERVEJA,gama,santa maria,1,2,sp supermercado vivendas,santa maria,CORONA EXTRA,,,,,,"6,89",,,"5,69",,,,,,,,,,,,,
CERVEJA,gama,santa maria,1,2,sp supermercados premium,santa maria,CORONA EXTRA,,,,,,,,,"5,69",,,,,,,,,,,,,
CERVEJA,taguatinga,vicente pires,1,1,hp costa atacadao (precos varejo),shvp,CORONA EXTRA,,,,,,"5,89",,,"5,69",,,,,,,,,,,,,
CERVEJA,ceilandia,ceilandia,1,2,sp supermercado supergiro,norte,HEINEKEN,,,,,,"6,79",,"4,29","5,69",,,,,,,,,,,,,
CERVEJA,outros,itapoa,2,8,me supermercado quibom,del lago,HEINEKEN,,,,,,"6,99",,,"5,69",,,,,,,,,,,,,
CERVEJA,outros,itapoa,1,2,sp supermercado quibom,itapoa,HEINEKEN,,,,,,"6,99",,,"5,69",,,,,,,,,,,,,
CERVEJA,gama,rcto das emas,2,8,me supermercados quibom,recanto das emas,HEINEKEN,,,,,,"6,99",,,"5,69",,,,,,,,,,,,,
CERVEJA,gama,gama,1,2,sp supermercado super pop,setor leste,"HEINEKEN 0,0% ALCOOL",,,,,,,,,"5,69",,,,,,,,,,,,,
CERVEJA,brasilia,asa norte,1,1,hp supermercado big box,asa norte,PATAGONIA AMBER LAGER,,,,,,,,,"5,69",,,,,,,,,,,,,
CERVEJA,brasilia,asa norte,1,2,sp supermercado big box,asa norte,PATAGONIA AMBER LAGER,,,,,,,,,"5,69",,,,,,,,,,,,,
CERVEJA,brasilia,asa sul,1,1,hp supermercado big box,asa sul,PATAGONIA AMBER LAGER,,,,,,,,,"5,69",,,,,,,,,,,,,
CERVEJA,brasilia,asa sul,1,1,hp supermercado big box,asa sul,PATAGONIA AMBER LAGER,,,,,,,,,"5,69",,,,,,,,,,,,,
CERVEJA,brasilia,asa sul,1,1,hp supermercado big box,asa sul,PATAGONIA AMBER LAGER,,,,,,,,,"5,69",,,,,,,,,,,,,
CERVEJA,lagos,lago norte,1,1,hp supermercado big box,lago norte,PATAGONIA AMBER LAGER,,,,,,,,,"5,69",,,,,,,,,,,,,
CERVEJA,lagos,lago sul,1,2,sp supermercado big box,lago sul,PATAGONIA AMBER LAGER,,,,,,,,,"5,69",,,,,,,,,,,,,
CERVEJA,taguatinga,taguatinga,1,1,hp supermercado big box,norte,PATAGONIA AMBER LAGER,,,,,,,,,"5,69",,,,,,,,,,,,,
CERVEJA,brasilia,asa norte,1,1,hp supermercado big box,asa norte,PATAGONIA BOHEMIAN,,,,,,,,,"5,69",,,,,,,,,,,,,
CERVEJA,brasilia,asa norte,1,2,sp supermercado big box,asa norte,PATAGONIA BOHEMIAN,,,,,,,,,"5,69",,,,,,,,,,,,,
CERVEJA,brasilia,asa sul,1,1,hp supermercado big box,asa sul,PATAGONIA BOHEMIAN,,,,,,,,,"5,69",,,,,,,,,,,,,
CERVEJA,brasilia,asa sul,1,1,hp supermercado big box,asa sul,PATAGONIA BOHEMIAN,,,,,,,,,"5,69",,,,,,,,,,,,,
CERVEJA,brasilia,asa sul,1,1,hp supermercado big box,asa sul,PATAGONIA BOHEMIAN,,,,,,,,,"5,69",,,,,,,,,,,,,
CERVEJA,lagos,lago norte,1,1,hp supermercado big box,lago norte,PATAGONIA BOHEMIAN,,,,,,,,,"5,69",,,,,,,,,,,,,
